#  Table f814w.UVIS1.fits[1]  Fri 11:54:29 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 7921        9620.001      0.01885109
 7922           9621.       0.0183346
 7923           9622.      0.01781881
 7924           9623.      0.01732644
 7925           9624.      0.01687444
 7926           9625.      0.01642348
 7927           9626.      0.01597359
 7928           9627.      0.01552474
 7929           9628.      0.01507696
 7930           9629.      0.01463021
 7931           9630.      0.01418454
 7932           9631.      0.01373986
 7933           9632.      0.01329624
 7934           9633.      0.01287729
 7935           9634.      0.01250154
 7936           9635.      0.01212669
 7937           9636.      0.01175274
 7938           9637.      0.01137968
 7939           9638.      0.01100751
 7940           9639.      0.01063625
 7941           9640.      0.01026589
 7942           9641.     0.009896412
 7943        9642.001     0.009527474
 7944           9643.     0.009196218
 7945           9644.     0.008930425
 7946           9645.     0.008665277
 7947           9646.     0.008400772
 7948           9647.     0.008136909
 7949           9648.     0.007873694
 7950           9649.     0.007611126
 7951           9650.       0.0073492
 7952        9651.001     0.007087661
 7953           9652.     0.006827282
 7954           9653.     0.006590819
 7955           9654.     0.006397909
 7956           9655.      0.00620548
 7957           9656.     0.006013522
 7958           9657.     0.005822039
 7959           9658.     0.005631036
 7960           9659.     0.005440506
 7961        9660.001     0.005250269
 7962           9661.     0.005060872
 7963           9662.     0.004871767
 7964           9663.     0.004698371
 7965        9664.001     0.004553447
 7966           9665.     0.004409167
 7967           9666.     0.004265111
 7968           9667.     0.004121418
 7969           9668.     0.003978088
 7970           9669.     0.003835123
 7971           9670.     0.003692523
 7972           9671.     0.003550284
 7973           9672.     0.003408412
 7974        9673.001     0.003282398
 7975           9674.     0.003186106
 7976           9675.     0.003089967
 7977           9676.     0.002994074
 7978           9677.     0.002898426
 7979           9678.     0.002803024
 7980           9679.     0.002707867
 7981           9680.     0.002612957
 7982           9681.      0.00251829
 7983        9682.001     0.002423778
 7984           9683.     0.002339333
 7985           9684.     0.002273307
 7986           9685.     0.002207454
 7987        9686.001     0.002141705
 7988           9687.     0.002076257
 7989           9688.     0.002010914
 7990        9688.999     0.001945806
 7991           9690.     0.001880742
 7992        9691.001     0.001815848
 7993           9692.     0.001751251
 7994           9693.     0.001692085
 7995        9693.999     0.001643315
 7996        9695.001     0.001594529
 7997           9696.     0.001546015
 7998           9697.     0.001497582
 7999        9697.999     0.001449325
 8000           9699.     0.001401102
 8001        9700.001     0.001353008
 8002           9701.     0.001305135
 8003           9702.     0.001257345
 8004        9702.999      0.00121412
 8005        9704.001     0.001179453
 8006           9705.     0.001144981
 8007           9706.     0.001110566
 8008        9706.999     0.001076278
 8009        9708.001     0.001041982
 8010           9709.     0.001007879
 8011           9710.     9.738351E-4
 8012           9711.     9.398832E-4
 8013        9711.999     9.060575E-4
 8014        9713.001     8.756710E-4
 8015           9714.     8.521987E-4
 8016           9715.     8.287674E-4
 8017        9715.999     8.054221E-4
 8018        9717.001     7.820725E-4
 8019           9718.     7.588549E-4
 8020           9719.     7.356782E-4
 8021           9720.     7.125658E-4
 8022        9720.999     6.895384E-4
 8023        9722.001     6.665080E-4
 8024           9723.     6.456774E-4
 8025           9724.     6.290014E-4
 8026        9724.999     6.123875E-4
 8027        9726.001     5.957707E-4
 8028           9727.     5.792489E-4
 8029           9728.     5.627564E-4
 8030        9728.999     5.463262E-4
 8031           9730.     5.299098E-4
 8032        9731.001     5.135390E-4
 8033           9732.     4.972460E-4
 8034           9733.     4.820862E-4
 8035        9733.999     4.691973E-4
 8036        9735.001     4.563072E-4
 8037           9736.     4.434909E-4
 8038           9737.     4.306983E-4
 8039        9737.999     4.179541E-4
 8040           9739.     4.052215E-4
 8041        9740.001     3.925253E-4
 8042           9741.     3.798898E-4
 8043           9742.     3.672780E-4
 8044        9742.999     3.560756E-4
 8045           9744.     3.476669E-4
 8046           9745.     3.392902E-4
 8047           9746.     3.309373E-4
 8048        9746.999     3.226162E-4
 8049           9748.     3.143028E-4
 8050           9749.     3.060213E-4
 8051           9750.     2.977636E-4
 8052           9751.     2.895295E-4
 8053           9752.     2.813192E-4
 8054           9753.     2.737281E-4
 8055           9754.     2.673869E-4
 8056           9755.     2.610641E-4
 8057        9755.999     2.547654E-4
 8058           9757.     2.484729E-4
 8059           9758.     2.422049E-4
 8060           9759.     2.359549E-4
 8061           9760.     2.297235E-4
 8062           9761.     2.235100E-4
 8063           9762.     2.173148E-4
 8064           9763.     2.113725E-4
 8065           9764.     2.059380E-4
 8066        9764.999     2.005249E-4
 8067           9766.     1.951172E-4
 8068           9767.     1.897309E-4
 8069           9768.     1.843607E-4
 8070        9768.999     1.790118E-4
 8071           9770.     1.736685E-4
 8072           9771.     1.683463E-4
 8073           9772.     1.630403E-4
 8074           9773.     1.584754E-4
 8075           9774.     1.554604E-4
 8076           9775.     1.524543E-4
 8077           9776.     1.494570E-4
 8078           9777.     1.464685E-4
 8079        9777.999     1.434918E-4
 8080           9779.     1.405181E-4
 8081           9780.     1.375563E-4
 8082           9781.     1.346030E-4
 8083           9782.     1.316587E-4
 8084           9783.     1.289246E-4
 8085           9784.     1.266292E-4
 8086           9785.     1.243406E-4
 8087           9786.     1.220588E-4
 8088        9786.999     1.197861E-4
 8089           9788.     1.175157E-4
 8090           9789.     1.152543E-4
 8091           9790.     1.129997E-4
 8092           9791.     1.107518E-4
 8093           9792.     1.085108E-4
 8094           9793.     1.060535E-4
 8095           9794.     1.031205E-4
 8096           9795.     1.001967E-4
 8097           9796.     9.728212E-5
 8098           9797.     9.437678E-5
 8099           9798.     9.148066E-5
 8100           9799.     8.859376E-5
 8101           9800.     8.571609E-5
 8102           9801.     8.284274E-5
 8103           9802.     7.997897E-5
 8104           9803.     7.762673E-5
 8105           9804.     7.638455E-5
 8106           9805.     7.514626E-5
 8107           9806.     7.391189E-5
 8108           9807.     7.268138E-5
 8109           9808.     7.145480E-5
 8110           9809.     7.023209E-5
 8111           9810.     6.901335E-5
 8112           9811.     6.779834E-5
 8113           9812.     6.658728E-5
 8114           9813.     6.555874E-5
 8115           9814.     6.493098E-5
 8116           9815.     6.430506E-5
 8117           9816.     6.368096E-5
 8118           9817.     6.305869E-5
 8119           9818.     6.243825E-5
 8120           9819.     6.181963E-5
 8121           9820.     6.120284E-5
 8122           9821.     6.058781E-5
 8123           9822.     5.997458E-5
 8124           9823.     5.895306E-5
 8125           9824.     5.701344E-5
 8126           9825.     5.508053E-5
 8127           9826.     5.315440E-5
 8128           9827.     5.123501E-5
 8129           9828.     4.932238E-5
 8130           9829.     4.741650E-5
 8131           9830.     4.551738E-5
 8132        9831.001     4.362481E-5
 8133           9832.     4.174258E-5
 8134           9833.     4.040337E-5
 8135           9834.     4.029492E-5
 8136           9835.     4.018656E-5
 8137           9836.     4.007831E-5
 8138           9837.     3.997019E-5
 8139           9838.     3.986216E-5
 8140           9839.     3.975424E-5
 8141        9840.001     3.964634E-5
 8142           9841.     3.953868E-5
 8143           9842.     3.943103E-5
 8144           9843.     3.922042E-5
 8145           9844.     3.877221E-5
 8146           9845.     3.832541E-5
 8147           9846.     3.788002E-5
 8148           9847.     3.743601E-5
 8149           9848.     3.699340E-5
 8150           9849.     3.655220E-5
 8151           9850.     3.611239E-5
 8152           9851.     3.567392E-5
 8153           9852.     3.523685E-5
 8154        9853.001     3.469588E-5
 8155           9854.     3.391345E-5
 8156           9855.     3.313300E-5
 8157           9856.     3.235532E-5
 8158           9857.     3.158038E-5
 8159           9858.     3.080819E-5
 8160           9859.     3.003875E-5
 8161           9860.     2.927207E-5
 8162           9861.     2.850811E-5
 8163        9862.001     2.774615E-5
 8164           9863.     2.707016E-5
 8165           9864.     2.658894E-5
 8166           9865.     2.610942E-5
 8167        9866.001     2.563110E-5
 8168           9867.     2.515540E-5
 8169           9868.     2.468090E-5
 8170        9868.999     2.420855E-5
 8171           9870.     2.373696E-5
 8172        9871.001     2.326701E-5
 8173           9872.     2.279966E-5
 8174           9873.     2.239942E-5
 8175           9874.     2.215855E-5
 8176        9875.001     2.191822E-5
 8177           9876.     2.167916E-5
 8178           9877.     2.144063E-5
 8179        9877.999     2.120311E-5
 8180           9879.     2.096592E-5
 8181        9880.001     2.072951E-5
 8182           9881.     2.049431E-5
 8183           9882.     2.025967E-5
 8184        9882.999     2.004195E-5
 8185        9884.001     1.986328E-5
 8186           9885.     1.968570E-5
 8187           9886.     1.950850E-5
 8188        9886.999     1.933203E-5
 8189        9888.001     1.915560E-5
 8190           9889.     1.898025E-5
 8191           9890.     1.880529E-5
 8192           9891.     1.863084E-5
 8193        9891.999     1.845713E-5
 8194        9893.001     1.834370E-5
 8195           9894.     1.837872E-5
 8196           9895.     1.841345E-5
 8197        9895.999     1.844782E-5
 8198        9897.001     1.848198E-5
 8199           9898.     1.851572E-5
 8200           9899.     1.854916E-5
 8201           9900.     1.858229E-5
 8202        9900.999     1.861305E-5
 8203        9902.001     1.864358E-5
 8204           9903.     1.882094E-5
 8205           9904.     1.936564E-5
 8206        9904.999     1.990714E-5
 8207        9906.001     2.044755E-5
 8208           9907.     2.098372E-5
 8209           9908.     2.151774E-5
 8210        9908.999     2.204855E-5
 8211           9910.     2.257774E-5
 8212        9911.001     2.310668E-5
 8213           9912.     2.363204E-5
 8214           9913.     2.377562E-5
 8215        9913.999     2.296020E-5
 8216        9915.001     2.214575E-5
 8217           9916.     2.133709E-5
 8218           9917.     2.053101E-5
 8219        9917.999     1.972910E-5
 8220           9919.     1.892902E-5
 8221        9920.001     1.813233E-5
 8222           9921.     1.734056E-5
 8223           9922.     1.655138E-5
 8224        9922.999     1.585858E-5
 8225           9924.     1.540491E-5
 8226           9925.     1.495357E-5
 8227           9926.     1.450412E-5
 8228        9926.999     1.405702E-5
 8229           9928.     1.361093E-5
 8230           9929.     1.316718E-5
 8231           9930.     1.272532E-5
 8232           9931.     1.228534E-5
 8233           9932.     1.184727E-5
 8234           9933.     1.156617E-5
 8235           9934.     1.168938E-5
 8236           9935.     1.181188E-5
 8237        9935.999     1.193356E-5
 8238           9937.     1.205477E-5
 8239           9938.     1.217515E-5
 8240           9939.     1.229482E-5
 8241           9940.     1.241379E-5
 8242           9941.     1.253203E-5
 8243           9942.     1.264955E-5
 8244           9943.     1.275732E-5
 8245           9944.     1.284053E-5
 8246        9944.999     1.292311E-5
 8247           9946.     1.300530E-5
 8248           9947.     1.308686E-5
 8249           9948.     1.316787E-5
 8250        9948.999     1.324825E-5
 8251           9950.     1.332823E-5
 8252           9951.     1.340755E-5
 8253           9952.     1.348632E-5
 8254           9953.     1.346798E-5
 8255           9954.     1.319238E-5
 8256           9955.     1.291798E-5
 8257           9956.     1.264476E-5
 8258           9957.     1.237272E-5
 8259        9957.999     1.210214E-5
 8260           9959.     1.183223E-5
 8261           9960.     1.156378E-5
 8262           9961.     1.129650E-5
 8263           9962.     1.103041E-5
 8264           9963.     1.089023E-5
 8265           9964.     1.108781E-5
 8266           9965.     1.128423E-5
 8267           9966.     1.147951E-5
 8268        9966.999     1.167345E-5
 8269           9968.     1.186663E-5
 8270           9969.     1.205846E-5
 8271           9970.     1.224916E-5
 8272           9971.     1.243868E-5
 8273           9972.     1.262705E-5
 8274           9973.     1.277494E-5
 8275           9974.     1.281394E-5
 8276           9975.     1.285255E-5
 8277           9976.     1.289079E-5
 8278           9977.     1.292863E-5
 8279           9978.     1.296610E-5
 8280           9979.     1.300318E-5
 8281           9980.     1.303989E-5
 8282           9981.     1.307619E-5
 8283           9982.     1.311210E-5
 8284           9983.     1.311474E-5
 8285           9984.     1.302556E-5
 8286           9985.     1.293668E-5
 8287           9986.     1.284807E-5
 8288           9987.     1.275975E-5
 8289           9988.     1.267172E-5
 8290        9988.999     1.258406E-5
 8291           9990.     1.249650E-5
 8292           9991.     1.240930E-5
 8293           9992.     1.232238E-5
 8294           9993.     1.217105E-5
 8295           9994.     1.183745E-5
 8296           9995.     1.150550E-5
 8297           9996.     1.117521E-5
 8298           9997.     1.084657E-5
 8299           9998.     1.051958E-5
 8300           9999.     1.019425E-5
 8301          10000.     9.870570E-6
 8302          10001.     9.552481E-6
 8303          10002.     9.235810E-6
 8304          10003.     8.925883E-6
 8305          10004.     8.632572E-6
 8306          10005.     8.340578E-6
 8307          10006.     8.049901E-6
 8308          10007.     7.760543E-6
 8309          10008.     7.472503E-6
 8310          10009.     7.185782E-6
 8311          10010.     6.900377E-6
 8312          10011.     6.616003E-6
 8313          10012.     6.333503E-6
 8314          10013.     6.177791E-6
 8315          10014.     6.387585E-6
 8316          10015.     6.596260E-6
 8317          10016.     6.803820E-6
 8318          10017.     7.010260E-6
 8319          10018.     7.215581E-6
 8320          10019.     7.419782E-6
 8321          10020.     7.623062E-6
 8322          10021.     7.824820E-6
 8323          10022.     8.025654E-6
 8324          10023.     8.123317E-6
 8325          10024.     7.919723E-6
 8326          10025.     7.717065E-6
 8327          10026.     7.515338E-6
 8328          10027.     7.314549E-6
 8329          10028.     7.114688E-6
 8330          10029.     6.915764E-6
 8331          10030.     6.717773E-6
 8332          10031.     6.519999E-6
 8333          10032.     6.323198E-6
 8334          10033.     6.164853E-6
 8335          10034.     6.119624E-6
 8336          10035.     6.074511E-6
 8337          10036.     6.029557E-6
 8338          10037.     5.984764E-6
 8339          10038.     5.940126E-6
 8340          10039.     5.895650E-6
 8341          10040.     5.851334E-6
 8342          10041.     5.807797E-6
 8343          10042.     5.764367E-6
 8344          10043.     5.846536E-6
 8345          10044.     6.307167E-6
 8346          10045.     6.765238E-6
 8347          10046.     7.220749E-6
 8348          10047.     7.673701E-6
 8349          10048.     8.124092E-6
 8350          10049.     8.571489E-6
 8351          10050.     9.017197E-6
 8352          10051.     9.460327E-6
 8353          10052.     9.900038E-6
 8354          10053.     1.029503E-5
 8355          10054.     1.055692E-5
 8356          10055.     1.081745E-5
 8357          10056.     1.107588E-5
 8358          10057.     1.133296E-5
 8359          10058.     1.158819E-5
 8360          10059.     1.184231E-5
 8361          10060.     1.209483E-5
 8362          10061.     1.234524E-5
 8363          10062.     1.259429E-5
 8364          10063.     1.260967E-5
 8365          10064.     1.189645E-5
 8366          10065.     1.118915E-5
 8367          10066.     1.048500E-5
 8368          10067.     9.785377E-6
 8369          10068.     9.088232E-6
 8370          10069.     8.395609E-6
 8371          10070.     7.706835E-6
 8372          10071.     7.021887E-6
 8373          10072.     6.341448E-6
 8374          10073.     5.801725E-6
 8375          10074.     5.702003E-6
 8376          10075.     5.602669E-6
 8377          10076.     5.503917E-6
 8378          10077.     5.405362E-6
 8379          10078.     5.307580E-6
 8380          10079.     5.210189E-6
 8381          10080.     5.113285E-6
 8382          10081.     5.016949E-6
 8383          10082.     4.920820E-6
 8384          10083.     4.807775E-6
 8385          10084.     4.638572E-6
 8386          10085.     4.470464E-6
 8387          10086.     4.302801E-6
 8388          10087.     4.136558E-6
 8389          10088.     3.971088E-6
 8390          10089.     3.806708E-6
 8391          10090.     3.642942E-6
 8392          10091.     3.480106E-6
 8393          10092.     3.318519E-6
 8394          10093.     3.273929E-6
 8395          10094.     3.607703E-6
 8396          10095.     3.940313E-6
 8397          10096.     4.269815E-6
 8398          10097.     4.597505E-6
 8399          10098.     4.922738E-6
 8400          10099.     5.246470E-6
 8401          10100.     5.568060E-6
 8402          10101.     5.886882E-6
 8403          10102.     6.203880E-6
 8404          10103.     6.464179E-6
 8405          10104.     6.542506E-6
 8406          10105.     6.620125E-6
 8407          10106.     6.697112E-6
 8408          10107.     6.773391E-6
 8409          10108.     6.849187E-6
 8410          10109.     6.924276E-6
 8411          10110.     6.998737E-6
 8412          10111.     7.072548E-6
 8413          10112.     7.145734E-6
 8414          10113.     7.212689E-6
 8415          10114.     7.260224E-6
 8416          10115.     7.307292E-6
 8417          10116.     7.353839E-6
 8418          10117.     7.400009E-6
 8419          10118.     7.445664E-6
 8420          10119.     7.490847E-6
 8421          10120.     7.535559E-6
 8422          10121.     7.578962E-6
 8423          10122.     7.621880E-6
 8424          10123.     7.588753E-6
 8425          10124.     7.297172E-6
 8426          10125.     7.007749E-6
 8427          10126.     6.719643E-6
 8428          10127.     6.433694E-6
 8429          10128.     6.149619E-6
 8430          10129.     5.867418E-6
 8431          10130.     5.587096E-6
 8432          10131.     5.309219E-6
 8433          10132.     5.033156E-6
 8434          10133.     4.858676E-6
 8435          10134.     5.032399E-6
 8436          10135.     5.204774E-6
 8437          10136.     5.375793E-6
 8438          10137.     5.545463E-6
 8439          10138.     5.713618E-6
 8440          10139.     5.880752E-6
 8441          10140.     6.046375E-6
 8442          10141.     6.210633E-6
 8443          10142.     6.373547E-6
 8444          10143.     6.499937E-6
 8445          10144.     6.501495E-6
 8446          10145.     6.502872E-6
 8447          10146.     6.504064E-6
 8448          10147.     6.505070E-6
 8449          10148.     6.505895E-6
 8450          10149.     6.506536E-6
 8451          10150.     6.506991E-6
 8452          10151.     6.507255E-6
 8453          10152.     6.507335E-6
 8454          10153.     6.482337E-6
 8455          10154.     6.368255E-6
 8456          10155.     6.254858E-6
 8457          10156.     6.142146E-6
 8458          10157.     6.030115E-6
 8459          10158.     5.918772E-6
 8460          10159.     5.808107E-6
 8461          10160.     5.698129E-6
 8462          10161.     5.588823E-6
 8463          10162.     5.480202E-6
 8464          10163.     5.331420E-6
 8465          10164.     5.034959E-6
 8466          10165.     4.740680E-6
 8467          10166.     4.448581E-6
 8468          10167.     4.158667E-6
 8469          10168.     3.870935E-6
 8470          10169.     3.585102E-6
 8471          10170.     3.302007E-6
 8472          10171.     3.020809E-6
 8473          10172.     2.741793E-6
 8474          10173.     2.531804E-6
 8475          10174.     2.571025E-6
 8476          10175.     2.609839E-6
 8477          10176.     2.648246E-6
 8478          10177.     2.686245E-6
 8479          10178.     2.723837E-6
 8480          10179.     2.761020E-6
 8481          10180.     2.797797E-6
 8482          10181.     2.834164E-6
 8483          10182.     2.870122E-6
 8484          10183.     2.910840E-6
 8485          10184.     2.970458E-6
 8486          10185.     3.029459E-6
 8487          10186.     3.087843E-6
 8488          10187.     3.145608E-6
 8489          10188.     3.202757E-6
 8490          10189.     3.259288E-6
 8491          10190.     3.315203E-6
 8492          10191.     3.370549E-6
 8493          10192.     3.425172E-6
 8494          10193.     3.495008E-6
 8495          10194.     3.624246E-6
 8496          10195.     3.752185E-6
 8497          10196.     3.878829E-6
 8498          10197.     4.004175E-6
 8499          10198.     4.128225E-6
 8500          10199.     4.250979E-6
 8501          10200.     4.372563E-6
 8502          10201.     4.501194E-6
 8503          10202.     4.629193E-6
 8504          10203.     4.707520E-6
 8505          10204.     4.595126E-6
 8506          10205.     4.483280E-6
 8507          10206.     4.371981E-6
 8508          10207.     4.261226E-6
 8509          10208.     4.151017E-6
 8510          10209.     4.041248E-6
 8511          10210.     3.932238E-6
 8512          10211.     3.824086E-6
 8513          10212.     3.716455E-6
 8514          10213.     3.641880E-6
 8515          10214.     3.695398E-6
 8516          10215.     3.748629E-6
 8517          10216.     3.801523E-6
 8518          10217.     3.854075E-6
 8519          10218.     3.906291E-6
 8520          10219.     3.958167E-6
 8521          10220.     4.009704E-6
 8522          10221.     4.060899E-6
 8523          10222.     4.111802E-6
 8524          10223.     4.131620E-6
 8525          10224.     4.028461E-6
 8526          10225.     3.925811E-6
 8527          10226.     3.823665E-6
 8528          10227.     3.722028E-6
 8529          10228.     3.620897E-6
 8530          10229.     3.520273E-6
 8531          10230.     3.420157E-6
 8532          10231.     3.320445E-6
 8533          10232.     3.221435E-6
 8534          10233.     3.121150E-6
 8535          10234.     3.014501E-6
 8536          10235.     2.908304E-6
 8537          10236.     2.802868E-6
 8538          10237.     2.697885E-6
 8539          10238.     2.593557E-6
 8540          10239.     2.489581E-6
 8541          10240.     2.386161E-6
 8542          10241.     2.283495E-6
 8543          10242.     2.181283E-6
 8544          10243.     2.134752E-6
 8545          10244.     2.319049E-6
 8546          10245.     2.501702E-6
 8547          10246.     2.683427E-6
 8548          10247.     2.863869E-6
 8549          10248.     3.043556E-6
 8550          10249.     3.222134E-6
 8551          10250.     3.399258E-6
 8552          10251.     3.575447E-6
 8553          10252.     3.750358E-6
 8554          10253.     3.882152E-6
 8555          10254.     3.834828E-6
 8556          10255.     3.787673E-6
 8557          10256.     3.740778E-6
 8558          10257.     3.693963E-6
 8559          10258.     3.647500E-6
 8560          10259.     3.601207E-6
 8561          10260.     3.555131E-6
 8562          10261.     3.509308E-6
 8563          10262.     3.463569E-6
 8564          10263.     3.403584E-6
 8565          10264.     3.281203E-6
 8566          10265.     3.159635E-6
 8567          10266.     3.038405E-6
 8568          10267.     2.918219E-6
 8569          10268.     2.798610E-6
 8570          10269.     2.679691E-6
 8571          10270.     2.561580E-6
 8572          10271.     2.443540E-6
 8573          10272.     2.326562E-6
 8574          10273.     2.240701E-6
 8575          10274.     2.289664E-6
 8576          10275.     2.338400E-6
 8577          10276.     2.386626E-6
 8578          10277.     2.434530E-6
 8579          10278.     2.482019E-6
 8580          10279.     2.529232E-6
 8581          10280.     2.576076E-6
 8582          10281.     2.622751E-6
 8583          10282.     2.669113E-6
 8584          10283.     2.709530E-6
 8585          10284.     2.724789E-6
 8586          10285.     2.739876E-6
 8587          10286.     2.754806E-6
 8588          10287.     2.769564E-6
 8589          10288.     2.784193E-6
 8590          10289.     2.798663E-6
 8591          10290.     2.812950E-6
 8592          10291.     2.827089E-6
 8593          10292.     2.841058E-6
 8594          10293.     2.858371E-6
 8595          10294.     2.891299E-6
 8596          10295.     2.923939E-6
 8597          10296.     2.956260E-6
 8598          10297.     2.988354E-6
 8599          10298.     3.020130E-6
 8600          10299.     3.051618E-6
 8601          10300.     3.082819E-6
 8602          10301.     3.113728E-6
 8603          10302.     3.144349E-6
 8604          10303.     3.169816E-6
 8605          10304.     3.172439E-6
 8606          10305.     3.174968E-6
 8607          10306.     3.177404E-6
 8608          10307.     3.179745E-6
 8609          10308.     3.181989E-6
 8610          10309.     3.184139E-6
 8611          10310.     3.186195E-6
 8612          10311.     3.188151E-6
 8613          10312.     3.190013E-6
 8614          10313.     3.191780E-6
 8615          10314.     3.193453E-6
 8616          10315.     3.195033E-6
 8617          10316.     3.196517E-6
 8618          10317.     3.197905E-6
 8619          10318.     3.199198E-6
 8620          10319.     3.200399E-6
 8621          10320.     3.201503E-6
 8622          10321.     3.202510E-6
 8623          10322.     3.203421E-6
 8624          10323.     3.182544E-6
 8625          10324.     3.057606E-6
 8626          10325.     2.933522E-6
 8627          10326.     2.810290E-6
 8628          10327.     2.688031E-6
 8629          10328.     2.566384E-6
 8630          10329.     2.445711E-6
 8631          10330.     2.325891E-6
 8632          10331.     2.206921E-6
 8633          10332.     2.088803E-6
 8634          10333.     1.994440E-6
 8635          10334.     2.012970E-6
 8636          10335.     2.031295E-6
 8637          10336.     2.049415E-6
 8638          10337.     2.067329E-6
 8639          10338.     2.085040E-6
 8640          10339.     2.102545E-6
 8641          10340.     2.119847E-6
 8642          10341.     2.136700E-6
 8643          10342.     2.153346E-6
 8644          10343.     2.156585E-6
 8645          10344.     2.093700E-6
 8646          10345.     2.031270E-6
 8647          10346.     1.969292E-6
 8648          10347.     1.907768E-6
 8649          10348.     1.846698E-6
 8650          10349.     1.786020E-6
 8651          10350.     1.725914E-6
 8652          10351.     1.666387E-6
 8653          10352.     1.607300E-6
 8654          10353.     1.572064E-6
 8655          10354.     1.655856E-6
 8656          10355.     1.738883E-6
 8657          10356.     1.821146E-6
 8658          10357.     1.902643E-6
 8659          10358.     1.983376E-6
 8660          10359.     2.063344E-6
 8661          10360.     2.142547E-6
 8662          10361.     2.220984E-6
 8663          10362.     2.298657E-6
 8664          10363.     2.347286E-6
 8665          10364.     2.248815E-6
 8666          10365.     2.151126E-6
 8667          10366.     2.054216E-6
 8668          10367.     1.958086E-6
 8669          10368.     1.862738E-6
 8670          10369.     1.768167E-6
 8671          10370.     1.674377E-6
 8672          10371.     1.581274E-6
 8673          10372.     1.489131E-6
 8674          10373.     1.418703E-6
 8675          10374.     1.460223E-6
 8676          10375.     1.501301E-6
 8677          10376.     1.541936E-6
 8678          10377.     1.582128E-6
 8679          10378.     1.621878E-6
 8680          10379.     1.661186E-6
 8681          10380.     1.700089E-6
 8682          10381.     1.738473E-6
 8683          10382.     1.776453E-6
 8684          10383.     1.799492E-6
 8685          10384.     1.744307E-6
 8686          10385.     1.689572E-6
 8687          10386.     1.635289E-6
 8688          10387.     1.581457E-6
 8689          10388.     1.528076E-6
 8690          10389.     1.475094E-6
 8691          10390.     1.422665E-6
 8692          10391.     1.370634E-6
 8693          10392.     1.319054E-6
 8694          10393.     1.270372E-6
 8695          10394.     1.235815E-6
 8696          10395.     1.201510E-6
 8697          10396.     1.167493E-6
 8698          10397.     1.133762E-6
 8699          10398.     1.100318E-6
 8700          10399.     1.067160E-6
 8701          10400.     1.034289E-6
 8702          10401.     1.004143E-6
 8703          10402.     9.741224E-7
 8704          10403.     9.585729E-7
 8705          10404.     1.023392E-6
 8706          10405.     1.087830E-6
 8707          10406.     1.151885E-6
 8708          10407.     1.215559E-6
 8709          10408.     1.278852E-6
 8710          10409.     1.341763E-6
 8711          10410.     1.404293E-6
 8712          10411.     1.466670E-6
 8713          10412.     1.528558E-6
 8714          10413.     1.580710E-6
 8715          10414.     1.578180E-6
 8716          10415.     1.575636E-6
 8717          10416.     1.573089E-6
 8718          10417.     1.570528E-6
 8719          10418.     1.567960E-6
 8720          10419.     1.565378E-6
 8721          10420.     1.562786E-6
 8722          10421.     1.560188E-6
 8723          10422.     1.557578E-6
 8724          10423.     1.550585E-6
 8725          10424.     1.517515E-6
 8726          10425.     1.484706E-6
 8727          10426.     1.452030E-6
 8728          10427.     1.419550E-6
 8729          10428.     1.387172E-6
 8730          10429.     1.354958E-6
 8731          10430.     1.322972E-6
 8732          10431.     1.291118E-6
 8733          10432.     1.259459E-6
 8734          10433.     1.226353E-6
 8735          10434.     1.184412E-6
 8736          10435.     1.142658E-6
 8737          10436.     1.101170E-6
 8738          10437.     1.059789E-6
 8739          10438.     1.018756E-6
 8740          10439.     9.779089E-7
 8741          10440.     9.372895E-7
 8742          10441.     8.969352E-7
 8743          10442.     8.566903E-7
 8744          10443.     8.308150E-7
 8745          10444.     8.918951E-7
 8746          10445.     9.525298E-7
 8747          10446.     1.012956E-6
 8748          10447.     1.072819E-6
 8749          10448.     1.132355E-6
 8750          10449.     1.191505E-6
 8751          10450.     1.250212E-6
 8752          10451.     1.308554E-6
 8753          10452.     1.366327E-6
 8754          10453.     1.414161E-6
 8755          10454.     1.401270E-6
 8756          10455.     1.388397E-6
 8757          10456.     1.375618E-6
 8758          10457.     1.362882E-6
 8759          10458.     1.350213E-6
 8760          10459.     1.337576E-6
 8761          10460.     1.324994E-6
 8762          10461.     1.312642E-6
 8763          10462.     1.300330E-6
 8764          10463.     1.294386E-6
 8765          10464.     1.329528E-6
 8766          10465.     1.364315E-6
 8767          10466.     1.398883E-6
 8768          10467.     1.433166E-6
 8769          10468.     1.467263E-6
 8770          10469.     1.501107E-6
 8771          10470.     1.534632E-6
 8772          10471.     1.567938E-6
 8773          10472.     1.600960E-6
 8774          10473.     1.626144E-6
 8775          10474.     1.600461E-6
 8776          10475.     1.574912E-6
 8777          10476.     1.549524E-6
 8778          10477.     1.524223E-6
 8779          10478.     1.499082E-6
 8780          10479.     1.474078E-6
 8781          10480.     1.449209E-6
 8782          10481.     1.424475E-6
 8783          10482.     1.399876E-6
 8784          10483.     1.379287E-6
 8785          10484.     1.385119E-6
 8786          10485.     1.390874E-6
 8787          10486.     1.396568E-6
 8788          10487.     1.402184E-6
 8789          10488.     1.407730E-6
 8790          10489.     1.413202E-6
 8791          10490.     1.418603E-6
 8792          10491.     1.423932E-6
 8793          10492.     1.429189E-6
 8794          10493.     1.428541E-6
 8795          10494.     1.387585E-6
 8796          10495.     1.346805E-6
 8797          10496.     1.306321E-6
